datasheet_id|line|button|description
2403|1|•|each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 leviathan siege claw; 1 meltagun and 1 leviathan siege drill.
2403|2|•|this model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.
2403|3|•|this model can be equipped with 3 hellforged hunter-killer missiles.
2406|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2406|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2407|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2407|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2408|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2408|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
2408|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2409|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2409|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
2409|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2411|1|•|this model’s 2 twin autocannons can be replaced with 2 lascannons.
2412|1|•|this model’s havoc autocannon can be replaced with 1 havoc launcher.
2413|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 storm eagle multi-melta; 1 hellforged typhoon missile launcher.
2413|2|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
2414|1|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
2414|2|•|this model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.
2415|1|•|this model’s thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.
2415|2|•|this model’s thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.
2418|1|•|each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged dreadnought chainfist and 1 combi-bolter; 1 hellforged dreadnought combat weapon and 1 combi-bolter.
2418|2|•|each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.
2418|3|•|this model can be equipped with 1 hellforged cyclone missile launcher.
2419|1|•|this model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.
2419|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2419|3|•|this model can be equipped with 1 combi-bolter.
2419|4|•|this model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.
2421|1|•|each of this model's decimator butcher cannons can be replaced with one of the following: decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 decimator claw.
2422|1|•|this model’s 2 terrax combi-bolters can be replaced with one of the following: 2 terrax heavy flamers; 2 twin terrax volkite chargers.
2423|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2423|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2423|3|•|this model can be equipped with 1 combi-bolter.
2424|1|•|this model’s 2 twin heliforged multi-meltas can be replaced with 2 twin volkite culverins.
2424|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2424|3|•|this model can be equipped with 1 combi-bolter.
2425|1|•|this model can be equipped with 1 hellforged hunter-killer missile.
2425|2|•|this model can be equipped with 1 combi-bolter.
2426|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2426|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2426|3|•|this model can be equipped with 1 combi-bolter.
2427|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2427|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
2427|3|•|this model can be equipped with 1 combi-bolter.
2428|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2428|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
2428|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2429|1|•|this model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.
2429|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
2429|3|•|this model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.
2430|1|•|the chaos rapier carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.
2431|1|•|each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 leviathan siege claw; 1 meltagun and 1 leviathan siege drill.
2431|2|•|this model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.
2431|3|•|this model can be equipped with 3 hellforged hunter-killer missiles.
2434|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2434|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2435|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
2435|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2436|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2436|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
2436|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2437|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
2437|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
2437|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
2439|1|•|this model’s 2 twin autocannons can be replaced with 2 lascannons.
2440|1|•|this model’s havoc autocannon can be replaced with 1 havoc launcher.
2441|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 storm eagle multi-melta; 1 hellforged typhoon missile launcher.
2441|2|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
2442|1|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
2442|2|•|this model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.
2443|1|•|this model’s thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.
2443|2|•|this model’s thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.
2446|1|•|this model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.
2446|2|•|this model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.
2446|3|•|this model can be equipped with 1 combi-bolter.
2446|4|•|this model can be equipped with 1 hellforged hunter-killer missile.
2447|1|•|this model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.
2447|2|•|this model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.
2447|3|•|this model can be equipped with 1 combi-bolter.
2447|4|•|this model can be equipped with 1 hellforged hunter-killer missile.
2448|1|•|this model’s warhound vulcan mega-bolters can each be replaced with one of the following: 1 warhound inferno gun; 1 warhound plasma blastgun; 1 warhound turbo-laser destructor.
2449|1|•|this model’s reaver gatling blasters can each be replaced with one of the following: 1 reaver laser blaster; 1 reaver melta cannon; 1 reaver volcano cannon; 1 reaver power fist.
2450|1|•|this model’s reaver gatling blasters can each be replaced with one of the following: 1 reaver laser blaster; 1 reaver melta cannon; 1 reaver volcano cannon.
2450|2|•|this model’s nemesis quake cannon can be replaced with 1 nemesis volcano cannon.
2451|1|•|this model’s 2 apocalypse launchers can be replaced with 2 laser blasters.
2451|2|•|this model’s arioch power claws can each be replaced with one of the following: 1 belicosa volcano cannon; 1 macro gatling blaster; 1 mori quake cannon; 1 sunfury plasma annihilator.
2452|1|•|any model can be equipped with 1 slugga.
2452|2|•|any number of model’s can each have their choppa replaced with one of the following: 1 big choppa; 1 choppa; 1 killsaw; 1 power klaw; 1 power stabba; 1 slugga.
2453|1|•|this model’s killkannon can be replaced with one of the following: 1 dread killsaw; 1 dread rippa klaw.
2453|2|•|this model’s dread rippa klaw can be replaced with one of the following: 1 dread killsaw; 1 killkannon.
2454|1|•|this model may replace its railgun with an ion cannon.
2454|2|•|this model may take up to two seeker missiles.
2454|3|•|instead of being accompanied by two mv1 gun drones, this model may take two burst cannons or two smart missile systems.
2454|4|•|this model’s railgun can be replaced with one of the following: 2 high-yield missile pods; twin swiftstrike burst cannon; twin heavy fusion cannon; twin t’au plasma cannon.
2455|1|•|any number of models can each have their lasblaster replaced with one of the following: 1 shardcarbine; 1 shuriken catapult; 1 spar-glaive.
2455|2|•|for every 5 models in this unit, 1 model can replace its lasblaster with one of the following: 1 aeldari missile launcher; 1 blaster; 1 dark lance; 1 flamer; 1 fusion gun; 1 shredder; 1 shuriken cannon; 1 splinter cannon.
2455|3|•|the corsair reaver felarch can be equipped with one of the following: 1 dissonance pistol; 1 void sabre.
2456|1|•|any number of models can each have their lasblaster replaced with one of the following: 1 shardcarbine; 1 shuriken catapult; 1 spar-glaive.
2456|2|•|for every 5 models in this unit, 1 model can replace its lasblaster with one of the following: 1 aeldari missile launcher; 1 blaster; 1 dark lance; 1 flamer; 1 fusion gun; 1 shredder; 1 shuriken cannon; 1 splinter cannon.
2456|3|•|the corsair reaver felarch can be equipped with one of the following: 1 dissonance pistol; 1 void sabre.
2457|1|•|any number of models can each have their twin shuriken catapult replaced with one of the following: 1 dark lance; 1 dissonance cannon; 1 scatter laser; 1 shuriken cannon; 1 splinter cannon.
2457|2|•|the corsair cloud dancer felarch’s brace of pistols can be replaced with one of the following: 1 dissonance pistol; 1 void sabre.
