wargear_id|line|name|Range|type|S|AP|D|abilities
3862|1|Soulblast blade|Melee|Melee|+2|-3|3|If an enemy unit is destroyed by an attack made with this weapon, roll one D6 before removing the last model in that unit from play. On a 4+, each enemy unit within 3 of that last model suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a>.
3863|1|Soulsever pistol|12|Pistol 3|5|-1|2|<span class=tooltip00883 data-tooltip-content=#tooltip_content00883><span class=tt kwbu>Shuriken</span></span>
3865|1|Mina’s Wrath|Melee|Melee|+2|-3|2|Each time the bearer makes an attack with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6, the target suffers 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> and the attack sequence ends.
3868|1|The Night’s Blade|Melee|Melee|User|-3|2|Each time an attack is made with this weapon against a unit that is not a <span class=kwb>VEHICLE</span>, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ is always successful.
3870|1|Shadow’s Touch|Melee|Melee|+3|-4|2|In your <a href=/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE>Psychic phase</a>, if the bearer <a href=/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers>manifests</a> any psychic powers from the <b><a href=/wh40k9ed/factions/space-marines/#Obscuration-Discipline>Obscuration discipline</a></b>, then until the start of your next Psychic phase, each time an attack is made with this weapon, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
3875|1|Exile Glaive|Melee|Melee|x3|-3|2|
3878|1|Misery’s Burden|Melee|Melee|User|-|-|Each time the bearer fights, it makes 1 additional attack with this weapon and no more than 1 attack can be made with this weapon. Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ inflicts 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target and the attack sequence ends.
3879|1|Tyrant’s End|18|Pistol 1|3|-4|3|Each time an attack is made with this weapon, if a hit is scored and the target’s strength is higher than the bearer’s, that attack automatically wounds the target.
3880|1|Divine Ossein|Melee|Melee|+2|-3|3|
3881|1|Frag grenades|6|Grenade D6|3|0|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3882|1|Questor cognis heavy stubber|36|Assault 4|4|0|1|
3883|1|Questor ironhail heavy stubber|36|Heavy 4|4|-1|1|
3884|1|Preceptor multi-laser|36|Heavy 4|6|0|1|
3885|1|Hekhtur’s pistol|15|Pistol 1|5|-2|2|
3886|1|Thunder of Voltoris|72|Heavy D6+6|9|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3893|1|Daemonbreath meltagun|12|Assault 1|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
3894|1|Diabolus heavy stubber|36|Heavy 4|5|0|1|
3895|1|Avenger chaincannon|36|Assault 12|6|-2|1|
3896|1|Havoc multi-launcher|48|Heavy D6|5|0|1|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. <a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. This weapon can target units that are not visible to the bearer.
3897|1|Slaughterclaw|Melee|Melee|x2|-3|D3+3|
3898|1|Strike|Melee|Melee|+4|-4|3|
3898|2|Sweep|Melee|Melee|User|-3|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
3899|1|Daemonbreath spear|30|Heavy 2|9|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
3900|1|Strike|Melee|Melee|x2|-3|8|
3900|2|Sweep|Melee|Melee|+2|-2|3|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
3901|1|Daemonbreath thermal cannon|30|Heavy 2D3|9|-4|D6+2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+4.
3902|1|Despoiler gatling cannon|36|Heavy 12|6|-2|2|
3903|1|Heavy darkflamer|12|Heavy D6|5|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
3904|1|Havoc missile pod|72|Heavy D6|5|-1|2|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. <a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. This weapon can target units that are not visible to the bearer.
3905|1|Ruinspear rocket pod|48|Heavy 3|8|-2|D6|
3906|1|Twin hellstorm autocannon|48|Heavy 4|7|-1|2|Each time an attack is made with this weapon against an <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> unit, add 1 to that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
3907|1|Despoiler battle cannon|72|Heavy 2D6|8|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3908|1|Desecrator laser destructor|72|Heavy 2|14|-5|D3+6|
3909|1|Volkite combustor|30|Heavy 6|10|-1|3|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target in addition to any normal damage.
3910|1|Balemace|Melee|Melee|User|-2|2|Each time the bearer fights, it makes D3 additional attacks with this weapon.
3911|1|Electroscourge|Melee|Melee|User|-2|3|Each time an attack is made with this weapon, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
3912|1|Brimstone volcano lance|80|Heavy D3|16|-5|D6+8|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3913|1|Standard|48|Heavy 2D6|8|-4|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3913|2|Supercharge|48|Heavy 2D6|9|-4|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer suffers 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> after shooting with this weapon.
3914|1|Gheiststrike missile|48|Heavy 1|10|-4|D6|Each time the bearer is selected to shoot, it can only make attacks with one gheiststrike missile, and it can only shoot each gheiststrike missile it is equipped with once per battle. Each time an attack is made with this weapon, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
3915|1|Twin desecrator cannon|36|Heavy 2D3|7|-1|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3916|1|Twin daemonbreath meltagun|12|Assault 2|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
3917|1|Darkflame cannon|18|Heavy 3D6|7|-2|2|Each time an attack is made with this weapon, that attack automatically hits the target.
3918|1|Warpshock harpoon|18|Heavy 1|16|-6|10|Each time an attack is made with this weapon against a <span class=kwb>MONSTER</span> or <span class=kwb>VEHICLE</span> unit (excluding <a href=/wh40k9ed/the-rules/core-rules/#Aircraft><span class=kwb>AIRCRAFT</span></a> units), add 1 to that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>. Each time an attack made with this weapon is allocated to a model, that model’s unit suffers 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to any normal damage.
3929|1|Muruk’s Wrath|36|Rapid Fire 2|6|-4|1|
3931|1|Gauntlet of the Imperium (shooting)|12|Pistol 3|5|-2|1|
3931|2|Gauntlet of the Imperium (melee)|Melee|Melee|x2|-3|3|
3933|1|Transfuser of Excruciation|Melee|Melee|-|-|-|Each time the bearer fights, no more than one attack can be made with this weapon. Each time an attack is made with this weapon, if a hit is scored, the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> and the attack sequence ends. Each time a unit (excluding <span class=kwb>VEHICLE</span> units) suffers a mortal wound from this weapon, until the end of the battle, that unit is poisoned. While a unit is poisoned, subtract 1 from the Ballistic Skill, Weapon Skill and Strength characteristics of models in that unit.
3935|1|Stinger-engorger pistol|12|Pistol 5|2|0|1|<span class=tooltip00884 data-tooltip-content=#tooltip_content00884><span class=tt kwbu>Poisoned</span> <span class=tt kwbu>Weapon</span></span> (2+). Each time the bearer is selected to shoot, after resolving its attacks, if any models in an enemy unit (excluding <span class=kwb>VEHICLE</span> units) lost one or more wounds from those attacks, until the end of the turn, each time a friendly model makes an attack against that enemy unit, improve the Armour Penetration characteristic of that attack by 1.
3937|1|Autocannon|48|Heavy 2|7|-1|2|
3938|1|Boltgun|24|Rapid Fire 1|4|0|1|
3938|2|Volkite charger|20|Heavy 2|5|0|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
3939|1|Havoc launcher|48|Heavy D6|5|0|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3940|1|Armour penetrating|36|Heavy 1|14|-5|D3+6|
3940|2|High explosive|36|Heavy D6+3|7|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3941|1|Melta blast-gun|36|Heavy 4|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
3942|1|Volkite caliver|30|Heavy 2|6|0|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
3943|1|Volkite cardanelle|45|Heavy 8|7|-1|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target in addition to any normal damage.
3944|1|Volkite culverin|45|Heavy 4|6|0|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
3946|1|Warp blade|Melee|Melee|+2|-3|3|Each time an attack is made with this weapon, the Damage characteristic of that attack cannot be reduced and the target cannot make use of any abilities that allow them to ignore wounds.
3947|1|Havoc autocannon|48|Heavy 2|7|-2|2|
3948|1|Tainted chainaxe|Melee|Melee|+1|-1|2|
3949|1|Herald’s Talon|Melee|Melee|User|-3|2|Each time an attack is made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
3950|1|Staff of possession|Melee|Melee|+3|-1|D3|Each time the bearer fights, if one or more attacks made with this weapon were allocated to a <a href=/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE><span class=kwb>PSYKER</span></a> model, after the bearer has resolved all of its attacks, that <span class=kwb>PSYKER</span> model’s unit suffers <a href=/wh40k9ed/the-rules/core-rules/#Perils-of-the-Warp>Perils of the Warp</a>.
3951|1|Exalted power axe|Melee|Melee|+2|-2|2|
3952|1|Duellist’s sword|Melee|Melee|User|-3|2|
3953|1|Helstalker autocannon|48|Heavy 3|7|-1|2|
3954|1|Flamer tendril|12|Pistol D6|4|0|1|Each time an attack is made with this weapon, that attack automatically hits the target.
3955|1|Melta tendril|6|Pistol 1|8|-4|D6+2|
3956|1|Commune stave|Melee|Melee|User|-1|D3|
3957|1|Commune blade|Melee|Melee|User|-3|2|
3958|1|Daemon blade|Melee|Melee|User|-2|2|Each time an attack is made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6, the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any normal damage.
3959|1|Heavy chainaxe|Melee|Melee|+4|-4|2|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
3960|1|Cultist firearm|24|Rapid Fire 1|3|0|1|
3961|1|Cultist grenade launcher|24|Assault 1|6|-1|D3|
3962|1|Blasphemous appendages|Melee|Melee|User|-1|1|
3963|1|Accursed weapon|Melee|Melee|+1|-3|1|Each time the bearer fights, it makes 1 additional attack with this weapon.
3964|1|Warp claws|Melee|Melee|User|-2|1|Each time an attack is made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
3965|1|Twin soulshatter lascannon|48|Heavy 2|9|-3|D6+2|
3966|1|Defiler cannon|72|Heavy D6|8|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
3967|1|Heavy hades autocannon|48|Heavy 4|8|-2|2|
3968|1|Forgefiend jaws|Melee|Melee|User|-1|2|
3969|1|Berzerker chainblade|Melee|Melee|User|-2|1|
3972|1|Wrath of the Abyss|Melee|Melee|x2|-3|3|
3973|1|Eightfold-cursed Crozius|Melee|Melee|+2|-2|3|Each time an attack is made with this weapon, if the bearer is a <span class=tooltip00649 data-tooltip-content=#tooltip_content00649 data-tooltip-anchor=#tooltip_content00649><span class=kwb>PRIEST</span></span> model and the target is not a <span class=kwb>MONSTER</span> or <span class=kwb>VEHICLE</span> unit, a successful <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> automatically wounds the target.
3975|1|Claw of the Stygian Count|Melee|Melee|+2|-3|2|Each time the bearer fights, it makes 2 additional attacks with this weapon. Each time an attack made with this weapon is allocated to an enemy model, that enemy model cannot use any rules to ignore the wounds it loses.
3979|1|Berzerker Glaive|Melee|Melee|+2|-3|2|Each time the bearer would lose a wound, roll one D6: on a 5+, that wound is not lost.
3985|1|The Warp’s Malice|18|Pistol 2|5|-2|2|While the bearer is engaged in <span class=tooltip00907 data-tooltip-content=#tooltip_content00907><span class=tt kwbu>Wanton</span> <span class=tt kwbu>Massacre</span></span> or <span class=tooltip00908 data-tooltip-content=#tooltip_content00908><span class=tt kwbu>Wanton</span> <span class=tt kwbu>Slaughter</span></span>, this weapon’s Type is changed to <a href=/wh40k9ed/the-rules/core-rules/#PISTOL>Pistol 4</a>. Each time an attack is made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6, the target suffers 2 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> and the attack sequence ends.
3987|1|The Murder Blade|Melee|Melee|User|*|*|Each time the bearer makes an attack with this weapon that successfully wounds the target, if the target unit has the <a href=/wh40k9ed/the-rules/core-rules/#Characters><span class=kwb>CHARACTER</span></a> keyword, that attack inflicts 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> and the attack sequence ends; if the target unit has the <span class=tooltip00909 data-tooltip-content=#tooltip_content00909 data-tooltip-anchor=#tooltip_content00909><span class=kwb>PRIMARCH</span></span> or <span class=tooltip00910 data-tooltip-content=#tooltip_content00910 data-tooltip-anchor=#tooltip_content00910><span class=kwb>DAEMON</span> <span class=kwb>PRIMARCH</span></span> keyword, that attack inflicts D3+3 mortal wounds instead and the attack sequence ends; otherwise, the target unit suffers 2 mortal wounds and the attack sequence ends.
3988|1|Shadesword|Melee|Melee|+1|-4|2|Each time an attack is made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack.
3989|1|Splinters of the Ghost Razors|Melee|Melee|+1|-3|2|Each time the bearer fights, it makes 1 additional attack with this weapon. Each time an attack is made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
3992|1|Hellfire breath|12|Assault D6|5|-2|1|Each time an attack is made with this weapon, that attack automatically hits the target.
3993|1|Attendants’ hellblades|Melee|Melee|User|-3|2|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>4</span></span>
3994|1|Biting maw|Melee|Melee|User|-1|2|
3995|1|Soulbane|12|Assault 3D3|6|-2|3|
3997|1|Rod of sorcery|12|Assault D6|6|-1|2|
3998|1|Staff of change|18|Assault 3|+4|-4|2|
3999|1|Disc blades|Melee|Melee|4|0|1|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>1</span></span>
4002|1|Nurgling claws|Melee|Melee|2|0|1|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>7</span></span>
4003|1|Putrid vomit|12|Assault D6|5|-2|1|Each time an attack is made with this weapon, that attack automatically hits the target.
4004|1|Foul balesword|Melee|Melee|User|-3|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6 automatically wounds the target.
4005|1|Foul mouthparts|Melee|Melee|5|-2|2|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>2</span></span>
4006|1|Prehensile proboscis|Melee|Melee|4|-2|1|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>4</span></span>
