id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
2388|Combat Engineer Squad|AM|146.0|Elites|If this unit contains 1 Engineer Weapons Team model, change the number of Engineers this unit can contain to 2-7. If this unit contains 6 or more models, or 1 Engineer Weapon Team model and at least 4 other models, it has <b>Power Rating 4</b>. Every Engineer or Engineer Watchmaster is equipped with: Engineer shotgun; frag grenades, gas bombs. An Engineer Weapons Team is equipped with: mole launcher; frag grenades, gas bombs.||False
2389|Death Rider Squadron|AM|146.0|Fast Attack|If this unit contains 6 or more models it has <b>Power Rating 10</b>. Every model is equipped with: laspistol; Death Rider hunting lance; savage claws; frag grenades.||False
2390|Chaos Sicaran Punisher|CSM|146.0|Heavy Support|A Chaos Sicaran Punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2391|Chaos Contemptor Dreadnought|TS|146.0|Elites|A Chaos Contemptor Dreadnought is equipped with: 2 hellforged heavy plasma cannons.||False
2392|Chaos Land Raider Proteus|TS|146.0|Heavy Support|A Chaos Land Raider Proteus is equipped with: 2 twin lascannons.||False
2393|Decimator|TS|146.0|Elites|A Decimator is equipped with 2 Decimator butcher cannons.||False
2394|Chaos Terrax-pattern Termite|TS|146.0|Dedicated Transport|A Chaos Terrax-pattern Termite is equipped with: Terrax melta cutter; 2 Terrax combi-bolters; Termite drill.||False
2395|Chaos Sicaran Punisher|TS|146.0|Heavy Support|A Chaos Sicaran Punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2396|Chaos Land Raider Achilles|TS|146.0|Heavy Support|A Chaos Land Raider Achilles is equipped with: quad launcher; 2 twin hellforged multi-meltas.||False
2397|Chaos Whirlwind Scorpius|TS|146.0|Heavy Support|A Chaos Whirlwind Scorpius is equipped with: Scorpius multi-launcher.||False
2398|Chaos Sicaran Battle Tank|TS|146.0|Heavy Support|A Chaos Sicaran Battle Tank is equipped with: heavy bolter; Herakles-pattern autocannon.||False
2399|Chaos Sicaran Venator|TS|146.0|Heavy Support|A Chaos Sicaran Venator is equipped with: heavy bolter; Sicaran laser cannon.||False
2400|Chaos Spartan|TS|146.0|Lords of War|A Chaos Spartan is equipped with: 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2401|Chaos Deredeo Dreadnought|TS|146.0|Elites|A Chaos Deredeo Dreadnought is equipped with: anvillus autocannon battery; twin heavy bolter.||False
2402|Chaos Rapier Carrier|TS|146.0|Heavy Support|A Chaos Rapier Carrier is equipped with: boltgun; quad heavy bolter. A Chaos Rapier Carrier unit has 1 separate Chaos Space Marine crew model.||False
2403|Chaos Leviathan Dreadnought|TS|146.0|Elites|A Chaos Leviathan Dreadnought is equipped with: 2 heavy flamers; 2 grav-flux bombards.||False
2404|Dreadclaw Drop Pod|TS|146.0|Fast Attack|A Dreadclaw Drop Pod is equipped with: blade struts; thermal jets.||False
2405|Kharybdis Assault Claw|TS|146.0|Lords of War|A Kharybdis Assault Claw is equipped with: 5 Kharybdis storm launchers; blade struts; melta array; thermal jet array.||False
2406|Chaos Cerberus|TS|146.0|Lords of War|A Chaos Cerberus is equipped with: Cerberus neutron pulse array; crushing tracks.||False
2407|Chaos Typhon|TS|146.0|Lords of War|A Chaos Typhon is equipped with: dreadhammer siege cannon; crushing tracks.||False
2408|Chaos Fellblade|TS|146.0|Lords of War|A Chaos Fellblade is equipped with: demolisher siege cannon; Fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2409|Chaos Falchion|TS|146.0|Lords of War|A Chaos Falchion is equipped with: 2 quad lascannons; twin heavy bolter; twin Falchion volcano cannon; crushing tracks.||False
2410|Chaos Mastodon|TS|146.0|Lords of War|A Chaos Mastodon is equipped with: 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; crushing tracks.||False
2411|Hell Blade|TS|146.0|Flyers|A Hell Blade is equipped with: 2 twin autocannons.||False
2412|Hell Talon|TS|146.0|Flyers|A Hell Talon is equipped with: Havoc autocannon; 2 infernal bombs; twin lascannon.||False
2413|Chaos Storm Eagle Gunship|TS|146.0|Flyers|A Chaos Storm Eagle Gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2414|Chaos Fire Raptor Gunship|TS|146.0|Flyers|A Chaos Fire Raptor Gunship is equipped with: twin avenger bolt cannon; 2 twin hellforged autocannons; 2 twin hellstrike launchers.||False
2415|Chaos Thunderhawk Gunship|TS|146.0|Lords of War|A Chaos Thunderhawk Gunship is equipped with: 2 lascannons; Thunderhawk heavy cannon; 4 twin heavy bolters; Thunderhawk cluster bombs.||False
2416|Chaos Sokar-pattern Stormbird|TS|146.0|Lords of War|A Chaos Sokar-pattern Stormbird is equipped with: hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons.||False
2417|Chaos Xiphon Interceptor|TS|146.0|Flyers|A Chaos Xiphon Interceptor is equipped with: 2 twin lascannons; Xiphon missile battery.||False
2418|Chaos Contemptor Dreadnought|DG|146.0|Elites|A Chaos Contemptor Dreadnought is equipped with: 2 hellforged heavy plasma cannons.||False
2419|Chaos Land Raider Proteus|DG|146.0|Heavy Support|A Chaos Land Raider Proteus is equipped with: 2 twin lascannons.||False
2421|Decimator|DG|146.0|Elites|A Decimator is equipped with 2 Decimator butcher cannons.||False
2422|Chaos Terrax-pattern Termite|DG|146.0|Dedicated Transport|A Chaos Terrax-pattern Termite is equipped with: Terrax melta cutter; 2 Terrax combi-bolters; Termite drill.||False
2423|Chaos Sicaran Punisher|DG|146.0|Heavy Support|A Chaos Sicaran Punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2424|Chaos Land Raider Achilles|DG|146.0|Heavy Support|A Chaos Land Raider Achilles is equipped with: quad launcher; 2 twin hellforged multi-meltas.||False
2425|Chaos Whirlwind Scorpius|DG|146.0|Heavy Support|A Chaos Whirlwind Scorpius is equipped with: Scorpius multi-launcher.||False
2426|Chaos Sicaran Battle Tank|DG|146.0|Heavy Support|A Chaos Sicaran Battle Tank is equipped with: heavy bolter; Herakles-pattern autocannon.||False
2427|Chaos Sicaran Venator|DG|146.0|Heavy Support|A Chaos Sicaran Venator is equipped with: heavy bolter; Sicaran laser cannon.||False
2428|Chaos Spartan|DG|146.0|Lords of War|A Chaos Spartan is equipped with: 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2429|Chaos Deredeo Dreadnought|DG|146.0|Elites|A Chaos Deredeo Dreadnought is equipped with: anvillus autocannon battery; twin heavy bolter.||False
2430|Chaos Rapier Carrier|DG|146.0|Heavy Support|A Chaos Rapier Carrier is equipped with: boltgun; quad heavy bolter. A Chaos Rapier Carrier unit has 1 separate Chaos Space Marine crew model.||False
2431|Chaos Leviathan Dreadnought|DG|146.0|Elites|A Chaos Leviathan Dreadnought is equipped with: 2 heavy flamers; 2 grav-flux bombards.||False
2432|Dreadclaw Drop Pod|DG|146.0|Fast Attack|A Dreadclaw Drop Pod is equipped with: blade struts; thermal jets.||False
2433|Kharybdis Assault Claw|DG|146.0|Lords of War|A Kharybdis Assault Claw is equipped with: 5 Kharybdis storm launchers; blade struts; melta array; thermal jet array.||False
2434|Chaos Cerberus|DG|146.0|Lords of War|A Chaos Cerberus is equipped with: Cerberus neutron pulse array; crushing tracks.||False
2435|Chaos Typhon|DG|146.0|Lords of War|A Chaos Typhon is equipped with: dreadhammer siege cannon; crushing tracks.||False
2436|Chaos Fellblade|DG|146.0|Lords of War|A Chaos Fellblade is equipped with: demolisher siege cannon; Fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2437|Chaos Falchion|DG|146.0|Lords of War|A Chaos Falchion is equipped with: 2 quad lascannons; twin heavy bolter; twin Falchion volcano cannon; crushing tracks.||False
2438|Chaos Mastodon|DG|146.0|Lords of War|A Chaos Mastodon is equipped with: 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; crushing tracks.||False
2439|Hell Blade|DG|146.0|Flyers|A Hell Blade is equipped with: 2 twin autocannons.||False
2440|Hell Talon|DG|146.0|Flyers|A Hell Talon is equipped with: Havoc autocannon; 2 infernal bombs; twin lascannon.||False
2441|Chaos Storm Eagle Gunship|DG|146.0|Flyers|A Chaos Storm Eagle Gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2442|Chaos Fire Raptor Gunship|DG|146.0|Flyers|A Chaos Fire Raptor Gunship is equipped with: twin avenger bolt cannon; 2 twin hellforged autocannons; 2 twin hellstrike launchers.||False
2443|Chaos Thunderhawk Gunship|DG|146.0|Lords of War|A Chaos Thunderhawk Gunship is equipped with: 2 lascannons; Thunderhawk heavy cannon; 4 twin heavy bolters; Thunderhawk cluster bombs.||False
2444|Chaos Sokar-pattern Stormbird|DG|146.0|Lords of War|A Chaos Sokar-pattern Stormbird is equipped with: hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons.||False
2445|Chaos Xiphon Interceptor|DG|146.0|Flyers|A Chaos Xiphon Interceptor is equipped with: 2 twin lascannons; Xiphon missile battery.||False
2446|Chaos Deimos Predator|TS|145.0|Heavy Support|A Chaos Deimos Predator is equipped with: plasma destroyer.||False
2447|Chaos Deimos Predator|DG|145.0|Heavy Support|A Chaos Deimos Predator is equipped with: plasma destroyer.||False
2448|Chaos Warhound Titan|HTL|146.0|Lords of War|A Chaos Warhound Titan is equipped with: 2 Warhound vulcan mega-bolters; Warhound feet.||False
2449|Chaos Reaver Titan|HTL|146.0|Lords of War|A Chaos Reaver Titan is equipped with: 2 Reaver gatling blasters; Reaver apocalypse launcher; Reaver feet.||False
2450|Chaos Warbringer Nemesis Titan|HTL|146.0|Lords of War|A Chaos Warbringer Nemesis Titan is equipped with: 3 ardex-defensor maulers; 2 anvillus defence batteries; nemesis quake cannon; 2 Reaver gatling blasters; Warbringer Nemesis feet.||False
2451|Chaos Warlord Titan|HTL|146.0|Lords of War|A Chaos Warlord Titan is equipped with: 2 apocalypse launchers; 2 ardex-defensor lascannons; 2 ardex-defensor maulers; 2 arioch power claws; Warlord feet.||False
2452|Nobz on Warbikes|ORK|146.0|Fast Attack|If this unit contains 4-6 models, it has <b>Power Rating 10</b>. If this unit contains 7 or more models, it has <b>Power Rating 15</b>. Every model is equipped with: 2 dakkaguns; choppa.||False
2453|Mega Dread|ORK|146.0|Heavy Support|A Mega Dread is equipped with: 2 boombits; 1 killkannon; 1 dread rippa klaw.||False
2454|TX7 Hammerhead Gunship (Legendary)|TAU|145.0|Heavy Support|A Hammerhead Gunship is equipped with: railgun. This unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines.||False
2455|Corsair Reaver Band|DRU|145.0|Troops|If this unit contains between 6 and 10 models, it has <b>Power Rating 4</b>. If this unit contains 11 or more models, it has <b>Power Rating 6</b>. One Corsair Reaver model in this unit can be replaced with 1 Corsair Reaver Felarch model. Each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
2456|Corsair Skyreaver Band|DRU|145.0|Troops|If this unit contains between 6 and 10 models, it has <b>Power Rating 6</b>. If this unit contains 11 or more models, it has <b>Power Rating 9</b>. One Corsair Skyreaver model in this unit can be replaced with 1 Corsair Skyreaver Felarch model. Each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
2457|Corsair Cloud Dancer Band|DRU|145.0|Fast Attack|If this unit contains between 4 and 6 models, it has <b>Power Rating 10</b>. If this unit contains 7 or more models, it has <b>Power Rating 15</b>. One Corsair Cloud Dancer model in this unit can be replaced with 1 Corsair Cloud Dancer Felarch model. Each model is equipped with: brace of pistols; twin shuriken catapult.||False
2459|Webway Gate|AE|186.0|Fortifications|"A Webway Gate consists of 2 Wraithbone Arches. Your army can only include one <span class=""tooltip00185"" data-tooltip-content=""#tooltip_content00185"" data-tooltip-anchor=""#tooltip_content00185""><span class=""kwb"">WEBWAY</span> <span class=""kwb"">GATE</span></span> unit."|80.0|False
2460|Lord of Virulence|DG|14.0|HQ|A Lord of Virulence is equipped with: twin plague spewer; plague claw; blight grenades; krak grenades.||False
2461|Chaos Predator Destructor|DG|14.0|Heavy Support|A Chaos Predator Destructor is equipped with: Predator autocannon.||False
2462|Miasmic Malignifier|DG|14.0|Fortifications|A Miasmic Malignifier is equipped with: noxious stink.||False
2463|Hounds of Morkai|SM|36.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: special issue bolt pistol; combat knife; grapnel launcher; frag grenades; krak grenades.||False
2464|Captain Nasiem|SM|150.0|HQ|"Captain Nasiem is equipped with: Sunwrath Pistol; master-crafted power axe; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00428"" data-tooltip-content=""#tooltip_content00428"" data-tooltip-anchor=""#tooltip_content00428""><span class=""kwb"">NASIEM</span></span> model."||False
2465|Epistolary Lykandos|SM|150.0|HQ|"Epistolary Lykandos is equipped with: bolt pistol; force stave; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00429"" data-tooltip-content=""#tooltip_content00429"" data-tooltip-anchor=""#tooltip_content00429""><span class=""kwb"">LYKANDOS</span></span> model."||False
2466|Orator Sephax|SM|150.0|HQ|"Orator Sephax is equipped with: absolvor bolt pistol; Benediction of Fury; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00430"" data-tooltip-content=""#tooltip_content00430"" data-tooltip-anchor=""#tooltip_content00430""><span class=""kwb"">SEPHAX</span></span> model."||False
2467|Ancient Kae|SM|150.0|Elites|"Ancient Kae is equipped with: bolt pistol; power fist; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00431"" data-tooltip-content=""#tooltip_content00431"" data-tooltip-anchor=""#tooltip_content00431""><span class=""kwb"">KAE</span></span> model."||False
2468|Deathwing Strikemaster|SM|23.0|HQ|A Deathwing Strikemaster is equipped with: storm bolter; power fist.||False
2470|Webway Gate|DRU|32.0|Fortifications|"A Webway Gate consists of 2 Wraithbone Arches. Your army can only include one <span class=""tooltip00185"" data-tooltip-content=""#tooltip_content00185"" data-tooltip-anchor=""#tooltip_content00185""><span class=""kwb"">WEBWAY</span> <span class=""kwb"">GATE</span></span> unit."||False
2471|Court of the Archon|DRU|31.0|Elites|This unit must contain at least 4 models. If this unit contains between 5 and 8 models, it has <b>Power Rating 10</b>. If this unit contains between 9 and 12 models, it has <b>Power Rating 15</b>. If this unit contains between 13 and 16, models it has <b>Power Rating 20</b>.<br>• Every Lhamaean is equipped with: shaimeshi blade.<br>• Every Medusae is equipped with: eyeburst.<br>• Every Sslyth is equipped with: shardcarbine; splinter pistol; Sslyth battle-blade.<br>• Every Ur-Ghul is equipped with: Ur-Ghul talons.||False
2472|Palatine|AS|112.0|HQ|A Palatine is equipped with: bolt pistol; power sword; frag grenades; krak grenades.||False
