id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
2402|chaos rapier carrier|ts|146.0|heavy support|a chaos rapier carrier is equipped with: boltgun; quad heavy bolter. a chaos rapier carrier unit has 1 separate chaos space marine crew model.||False
2403|chaos leviathan dreadnought|ts|146.0|elites|a chaos leviathan dreadnought is equipped with: 2 heavy flamers; 2 grav-flux bombards.||False
2404|dreadclaw drop pod|ts|146.0|fast attack|a dreadclaw drop pod is equipped with: blade struts; thermal jets.||False
2405|kharybdis assault claw|ts|146.0|lords of war|a kharybdis assault claw is equipped with: 5 kharybdis storm launchers; blade struts; melta array; thermal jet array.||False
2406|chaos cerberus|ts|146.0|lords of war|a chaos cerberus is equipped with: cerberus neutron pulse array; crushing tracks.||False
2407|chaos typhon|ts|146.0|lords of war|a chaos typhon is equipped with: dreadhammer siege cannon; crushing tracks.||False
2408|chaos fellblade|ts|146.0|lords of war|a chaos fellblade is equipped with: demolisher siege cannon; fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2409|chaos falchion|ts|146.0|lords of war|a chaos falchion is equipped with: 2 quad lascannons; twin heavy bolter; twin falchion volcano cannon; crushing tracks.||False
2410|chaos mastodon|ts|146.0|lords of war|a chaos mastodon is equipped with: 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; crushing tracks.||False
2411|hell blade|ts|146.0|flyers|a hell blade is equipped with: 2 twin autocannons.||False
2412|hell talon|ts|146.0|flyers|a hell talon is equipped with: havoc autocannon; 2 infernal bombs; twin lascannon.||False
2413|chaos storm eagle gunship|ts|146.0|flyers|a chaos storm eagle gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2414|chaos fire raptor gunship|ts|146.0|flyers|a chaos fire raptor gunship is equipped with: twin avenger bolt cannon; 2 twin hellforged autocannons; 2 twin hellstrike launchers.||False
2415|chaos thunderhawk gunship|ts|146.0|lords of war|a chaos thunderhawk gunship is equipped with: 2 lascannons; thunderhawk heavy cannon; 4 twin heavy bolters; thunderhawk cluster bombs.||False
2416|chaos sokar-pattern stormbird|ts|146.0|lords of war|a chaos sokar-pattern stormbird is equipped with: hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons.||False
2417|chaos xiphon interceptor|ts|146.0|flyers|a chaos xiphon interceptor is equipped with: 2 twin lascannons; xiphon missile battery.||False
2418|chaos contemptor dreadnought|dg|146.0|elites|a chaos contemptor dreadnought is equipped with: 2 hellforged heavy plasma cannons.||False
2419|chaos land raider proteus|dg|146.0|heavy support|a chaos land raider proteus is equipped with: 2 twin lascannons.||False
2421|decimator|dg|146.0|elites|a decimator is equipped with 2 decimator butcher cannons.||False
2422|chaos terrax-pattern termite|dg|146.0|dedicated transport|a chaos terrax-pattern termite is equipped with: terrax melta cutter; 2 terrax combi-bolters; termite drill.||False
2423|chaos sicaran punisher|dg|146.0|heavy support|a chaos sicaran punisher is equipped with: heavy bolter; punisher rotary cannon.||False
2424|chaos land raider achilles|dg|146.0|heavy support|a chaos land raider achilles is equipped with: quad launcher; 2 twin hellforged multi-meltas.||False
2425|chaos whirlwind scorpius|dg|146.0|heavy support|a chaos whirlwind scorpius is equipped with: scorpius multi-launcher.||False
2426|chaos sicaran battle tank|dg|146.0|heavy support|a chaos sicaran battle tank is equipped with: heavy bolter; herakles-pattern autocannon.||False
2427|chaos sicaran venator|dg|146.0|heavy support|a chaos sicaran venator is equipped with: heavy bolter; sicaran laser cannon.||False
2428|chaos spartan|dg|146.0|lords of war|a chaos spartan is equipped with: 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2429|chaos deredeo dreadnought|dg|146.0|elites|a chaos deredeo dreadnought is equipped with: anvillus autocannon battery; twin heavy bolter.||False
2430|chaos rapier carrier|dg|146.0|heavy support|a chaos rapier carrier is equipped with: boltgun; quad heavy bolter. a chaos rapier carrier unit has 1 separate chaos space marine crew model.||False
2431|chaos leviathan dreadnought|dg|146.0|elites|a chaos leviathan dreadnought is equipped with: 2 heavy flamers; 2 grav-flux bombards.||False
2432|dreadclaw drop pod|dg|146.0|fast attack|a dreadclaw drop pod is equipped with: blade struts; thermal jets.||False
2433|kharybdis assault claw|dg|146.0|lords of war|a kharybdis assault claw is equipped with: 5 kharybdis storm launchers; blade struts; melta array; thermal jet array.||False
2434|chaos cerberus|dg|146.0|lords of war|a chaos cerberus is equipped with: cerberus neutron pulse array; crushing tracks.||False
2435|chaos typhon|dg|146.0|lords of war|a chaos typhon is equipped with: dreadhammer siege cannon; crushing tracks.||False
2436|chaos fellblade|dg|146.0|lords of war|a chaos fellblade is equipped with: demolisher siege cannon; fellblade accelerator cannon; 2 quad lascannons; twin heavy bolter; crushing tracks.||False
2437|chaos falchion|dg|146.0|lords of war|a chaos falchion is equipped with: 2 quad lascannons; twin heavy bolter; twin falchion volcano cannon; crushing tracks.||False
2438|chaos mastodon|dg|146.0|lords of war|a chaos mastodon is equipped with: 2 heavy flamers; 2 lascannons; siege melta array; skyreaper battery; crushing tracks.||False
2439|hell blade|dg|146.0|flyers|a hell blade is equipped with: 2 twin autocannons.||False
2440|hell talon|dg|146.0|flyers|a hell talon is equipped with: havoc autocannon; 2 infernal bombs; twin lascannon.||False
2441|chaos storm eagle gunship|dg|146.0|flyers|a chaos storm eagle gunship is equipped with: twin heavy bolter; 2 twin hellstrike launchers; vengeance launcher.||False
2442|chaos fire raptor gunship|dg|146.0|flyers|a chaos fire raptor gunship is equipped with: twin avenger bolt cannon; 2 twin hellforged autocannons; 2 twin hellstrike launchers.||False
2443|chaos thunderhawk gunship|dg|146.0|lords of war|a chaos thunderhawk gunship is equipped with: 2 lascannons; thunderhawk heavy cannon; 4 twin heavy bolters; thunderhawk cluster bombs.||False
2444|chaos sokar-pattern stormbird|dg|146.0|lords of war|a chaos sokar-pattern stormbird is equipped with: hellstrike missile battery; 3 twin heavy bolters; 4 twin lascannons.||False
2445|chaos xiphon interceptor|dg|146.0|flyers|a chaos xiphon interceptor is equipped with: 2 twin lascannons; xiphon missile battery.||False
2446|chaos deimos predator|ts|145.0|heavy support|a chaos deimos predator is equipped with: plasma destroyer.||False
2447|chaos deimos predator|dg|145.0|heavy support|a chaos deimos predator is equipped with: plasma destroyer.||False
2448|chaos warhound titan|htl|146.0|lords of war|a chaos warhound titan is equipped with: 2 warhound vulcan mega-bolters; warhound feet.||False
2449|chaos reaver titan|htl|146.0|lords of war|a chaos reaver titan is equipped with: 2 reaver gatling blasters; reaver apocalypse launcher; reaver feet.||False
2450|chaos warbringer nemesis titan|htl|146.0|lords of war|a chaos warbringer nemesis titan is equipped with: 3 ardex-defensor maulers; 2 anvillus defence batteries; nemesis quake cannon; 2 reaver gatling blasters; warbringer nemesis feet.||False
2451|chaos warlord titan|htl|146.0|lords of war|a chaos warlord titan is equipped with: 2 apocalypse launchers; 2 ardex-defensor lascannons; 2 ardex-defensor maulers; 2 arioch power claws; warlord feet.||False
2452|nobz on warbikes|ork|146.0|fast attack|if this unit contains 4-6 models, it has power rating 10. if this unit contains 7 or more models, it has power rating 15. every model is equipped with: 2 dakkaguns; choppa.||False
2453|mega dread|ork|146.0|heavy support|a mega dread is equipped with: 2 boombits; 1 killkannon; 1 dread rippa klaw.||False
2454|tx7 hammerhead gunship (legendary)|tau|145.0|heavy support|a hammerhead gunship is equipped with: railgun. this unit is equipped with 2 gun drones. a gun drone is equipped with: 2 pulse carbines.||False
2455|corsair reaver band|dru|145.0|troops|if this unit contains between 6 and 10 models, it has power rating 4. if this unit contains 11 or more models, it has power rating 6. one corsair reaver model in this unit can be replaced with 1 corsair reaver felarch model. each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
2456|corsair skyreaver band|dru|145.0|troops|if this unit contains between 6 and 10 models, it has power rating 6. if this unit contains 11 or more models, it has power rating 9. one corsair skyreaver model in this unit can be replaced with 1 corsair skyreaver felarch model. each model is equipped with: brace of pistols; lasblaster; plasma grenades.||False
2457|corsair cloud dancer band|dru|145.0|fast attack|if this unit contains between 4 and 6 models, it has power rating 10. if this unit contains 7 or more models, it has power rating 15. one corsair cloud dancer model in this unit can be replaced with 1 corsair cloud dancer felarch model. each model is equipped with: brace of pistols; twin shuriken catapult.||False
2459|webway gate|ae|186.0|fortifications|a webway gate consists of 2 wraithbone arches. your army can only include one webway gate unit.|80.0|False
2460|lord of virulence|dg|14.0|hq|a lord of virulence is equipped with: twin plague spewer; plague claw; blight grenades; krak grenades.||False
2461|chaos predator destructor|dg|14.0|heavy support|a chaos predator destructor is equipped with: predator autocannon.||False
2462|miasmic malignifier|dg|14.0|fortifications|a miasmic malignifier is equipped with: noxious stink.||False
2463|hounds of morkai|sm|36.0|elites|if this unit contains 6 or more models, it has power rating 10. every model is equipped with: special issue bolt pistol; combat knife; grapnel launcher; frag grenades; krak grenades.||False
2464|captain nasiem|sm|150.0|hq|captain nasiem is equipped with: sunwrath pistol; master-crafted power axe; frag grenades; krak grenades. your army can only include one nasiem model.||False
2465|epistolary lykandos|sm|150.0|hq|epistolary lykandos is equipped with: bolt pistol; force stave; frag grenades; krak grenades. your army can only include one lykandos model.||False
2466|orator sephax|sm|150.0|hq|orator sephax is equipped with: absolvor bolt pistol; benediction of fury; frag grenades; krak grenades. your army can only include one sephax model.||False
2467|ancient kae|sm|150.0|elites|ancient kae is equipped with: bolt pistol; power fist; frag grenades; krak grenades. your army can only include one kae model.||False
2468|deathwing strikemaster|sm|23.0|hq|a deathwing strikemaster is equipped with: storm bolter; power fist.||False
